mawk,mawk-1.3.4.20200120/print.c,474,branch_num,8,6
mawk,mawk-1.3.4.20200120/rexp0.c,121,branch_num,6,2
mawk,mawk-1.3.4.20200120/rexp0.c,466,branch_num,14,2
mawk,mawk-1.3.4.20200120/rexp0.c,626,branch_val,"[14, 32]","[14, 33]"
mawk,mawk-1.3.4.20200120/rexp0.c,634,branch_val,"[46, 207]","[47, 207]"
mawk,mawk-1.3.4.20200120/rexp0.c,690,branch_val,"[14, 32]","[14, 33]"
mawk,mawk-1.3.4.20200120/rexp.c,114,branch_val,"[1, 76]","[1, 75]"
mawk,mawk-1.3.4.20200120/rexpdb.c,65,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,1040,branch_num,10,2
mawk,mawk-1.3.4.20200120/scan.c,1066,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,209,branch_num,6,4
mawk,mawk-1.3.4.20200120/scan.c,228,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,258,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,298,branch_num,36,2
mawk,mawk-1.3.4.20200120/scan.c,315,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,393,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,439,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,452,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,469,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,484,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,501,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,570,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,620,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,682,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,726,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,734,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,748,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,758,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,774,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,98,branch_num,4,2
mawk,mawk-1.3.4.20200120/scan.c,994,branch_num,4,2
mawk,mawk-1.3.4.20200120/zmalloc.c,291,branch_num,4,2
procps,procps-4.0.2/library/diskstats.c,823,branch_num,2,4
procps,procps-4.0.2/library/diskstats.c,941,branch_num,2,4
procps,procps-4.0.2/library/diskstats.c,988,branch_num,2,4
procps,procps-4.0.2/library/meminfo.c,892,branch_num,2,4
procps,procps-4.0.2/library/meminfo.c,977,branch_num,2,4
procps,procps-4.0.2/library/pids.c,1617,branch_num,2,4
procps,procps-4.0.2/library/readproc.c,1129,branch_num,12,4
procps,procps-4.0.2/library/readproc.c,781,branch_num,4,2
procps,procps-4.0.2/library/readproc.c,783,branch_num,4,6
procps,procps-4.0.2/library/slabinfo.c,1000,branch_num,2,4
procps,procps-4.0.2/library/slabinfo.c,848,branch_num,2,4
procps,procps-4.0.2/library/slabinfo.c,954,branch_num,2,4
procps,procps-4.0.2/library/stat.c,1202,branch_num,2,4
